,Age,Gender,Average GPA,Attendance (%),Internship Done,Placement Status,In_Robotics,In_Coding Club,Knows_Machine Learning,Knows_Java,Knows_C++,Knows_SQL,Knows_Data Science,Knows_Python,Knows_Web Development,Extracirricular Activities,Domain_Consulting,Domain_Core Engineering,Domain_Hardware,Domain_Higher Studies,Domain_None,Domain_Research,Domain_Software,Backlogs_Binned
1451,19,0,2.0592388343623163,71,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1452,21,1,2.0918640616783932,92,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1453,23,0,2.0955609235597192,99,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1454,22,0,2.0215475632609334,63,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1455,23,1,1.9919755158985601,95,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1456,23,0,2.0438143640366846,71,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1457,18,1,2.080690761080268,62,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1458,20,1,2.1186622548331173,82,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1459,18,1,2.0373166153791646,98,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1460,23,0,2.0769384114617173,99,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1461,19,0,2.089391872533004,84,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1462,19,1,2.057962510002712,80,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
1463,22,1,2.1090003439213802,83,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1464,19,1,2.1162555148025524,78,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1465,21,1,2.096790180014449,60,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1466,19,1,2.131796772013764,66,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
1467,18,1,2.1258479144939915,92,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1468,20,0,2.0943301541735866,85,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1469,23,0,2.143589361503588,81,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1470,20,0,2.1077860146889784,67,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
1471,18,0,2.0320878452963655,92,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2
1472,20,0,1.9947003132247452,84,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1473,19,1,2.0980179272527715,84,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1474,22,0,2.020222182019865,60,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,2
1475,18,0,2.102913897864978,76,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
1476,21,1,2.105352923464337,60,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1477,18,0,2.063058062429312,79,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
1478,19,1,2.0943301541735866,88,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1479,19,1,2.1186622548331173,91,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1480,23,1,2.065596134857783,77,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
1481,20,1,2.089391872533004,75,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
1482,20,0,2.052840859882657,78,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1483,22,1,2.0014800002101243,64,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
1484,18,0,2.0769384114617173,98,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1485,18,1,2.0794415416798357,71,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
1486,19,0,2.0831845279586703,91,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1487,21,0,2.0228711901914416,84,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1488,18,1,2.0794415416798357,60,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1489,19,1,2.0320878452963655,90,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
1490,21,1,2.154085084675602,98,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
1491,18,1,2.0955609235597192,79,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
1492,19,0,2.0095554142156695,65,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1493,19,1,2.030776369698555,83,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1494,18,1,2.065596134857783,72,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1495,21,1,2.050270164379556,95,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,2
1496,18,0,2.1065702090680887,93,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1497,23,1,2.102913897864978,66,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
1498,22,0,2.0554049638515943,74,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1499,23,1,2.063058062429312,99,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1500,23,0,2.154085084675602,94,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1501,18,1,2.096790180014449,87,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1502,22,0,2.086913556518537,63,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
1503,23,0,2.004179057179289,83,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
1504,18,0,2.066862759472976,74,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1505,21,1,2.033397603178429,79,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1506,19,0,2.1471001901536506,70,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
1507,22,1,2.066862759472976,84,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2
1508,19,1,2.1162555148025524,78,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1509,21,0,1.9782390361706734,79,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1510,18,0,2.0744289998562917,82,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
1511,19,1,2.061786606441115,84,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1512,18,0,2.010894999144726,89,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1513,21,1,2.0412203288596382,90,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1514,18,1,2.0831845279586703,92,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
1515,22,1,2.0425181875752383,86,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,2
1516,20,1,2.1198634561787513,68,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1517,22,1,2.1424163408412245,75,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
1518,22,1,2.178155014615869,63,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1519,23,0,2.105352923464337,79,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1520,18,1,2.0592388343623163,92,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1521,20,0,2.089391872533004,75,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
1522,23,1,2.0794415416798357,74,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1523,19,1,2.096790180014449,73,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1524,20,0,2.030776369698555,89,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
1525,20,1,2.1341664413690826,97,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1526,18,0,2.1529243184396396,91,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1527,22,1,2.115049969147204,60,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1528,19,1,2.0794415416798357,62,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1529,21,1,2.0592388343623163,67,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1530,20,1,2.0373166153791646,73,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1531,22,1,2.1041341542702074,87,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1532,18,0,2.131796772013764,83,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1533,19,1,2.038619547159581,73,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1534,22,0,2.063058062429312,65,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1535,21,0,2.0228711901914416,89,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2
1536,21,1,2.0881534822818573,77,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
1537,22,0,2.0215475632609334,63,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1538,22,0,2.0992441689760155,61,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1539,22,0,2.080690761080268,78,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
1540,20,0,2.086913556518537,79,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1541,22,1,2.154085084675602,71,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1542,21,0,1.9615022438151495,89,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2
1543,22,1,2.188295946591918,62,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,2
1544,22,0,2.086913556518537,96,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1545,21,0,2.0918640616783932,92,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
1546,23,0,2.0980179272527715,92,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1547,21,0,2.0744289998562917,79,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1548,20,0,2.1186622548331173,82,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1549,18,1,2.0554049638515943,67,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1550,19,1,1.998773638612381,76,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1551,19,1,2.1294214739848565,73,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
1552,22,1,2.1174596088673567,96,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
1553,18,0,2.089391872533004,68,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2
1554,21,0,2.2049722641270453,63,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1555,22,0,2.096790180014449,86,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1556,18,0,2.096790180014449,87,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1557,18,1,2.089391872533004,91,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
1558,19,0,2.0438143640366846,76,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,2
1559,22,1,2.128231705849268,79,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1560,19,0,2.1004689088719113,98,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1561,22,0,2.0592388343623163,71,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1562,19,0,2.0719132752590443,93,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1563,22,0,2.0731719286662407,78,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1564,19,1,2.061786606441115,73,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
1565,22,0,2.066862759472976,68,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
1566,20,1,2.081938421878423,77,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
1567,23,0,2.131796772013764,99,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1
1568,18,1,2.0255131996542803,60,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2
1569,18,0,2.050270164379556,85,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1570,23,0,2.0541237336955462,93,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2
1571,23,1,2.064327903869788,77,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1572,22,1,2.0294631718735947,98,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
1573,19,0,2.050270164379556,79,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
1574,22,1,2.1447610078004784,97,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1575,19,1,2.1090003439213802,67,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
1576,19,0,2.0719132752590443,88,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1577,20,1,2.0744289998562917,76,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1578,20,0,2.0592388343623163,61,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1579,23,0,2.0955609235597192,99,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1580,20,0,2.1412419425852827,74,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1581,22,0,2.1174596088673567,96,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
1582,18,1,2.086913556518537,87,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1583,22,0,2.081938421878423,74,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1584,23,0,2.0412203288596382,94,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1585,23,1,2.0162354657760435,80,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1586,19,1,2.105352923464337,60,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
1587,22,0,2.0992441689760155,97,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1588,21,1,2.1065702090680887,91,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1589,20,0,2.081938421878423,89,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
1590,22,1,2.0412203288596382,65,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
1591,22,0,2.093097868127322,69,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1592,22,1,2.1077860146889784,94,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1593,20,1,2.0992441689760155,91,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1594,18,1,2.0794415416798357,71,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
1595,22,0,2.0831845279586703,61,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
1596,18,0,2.065596134857783,85,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
1597,18,0,2.1529243184396396,70,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
1598,23,0,2.064327903869788,63,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1599,20,1,2.0943301541735866,64,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1600,22,1,2.0980179272527715,78,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1601,20,0,2.143589361503588,67,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1602,23,0,2.0451088625993306,73,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
1603,21,1,2.0294631718735947,78,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
1604,22,1,2.1234584270966104,83,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1605,23,1,2.085672091430472,88,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1606,19,0,2.033397603178429,85,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1607,18,0,2.0719132752590443,71,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1608,20,0,2.046401687601636,93,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
1609,23,1,2.0980179272527715,90,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1610,19,0,2.080690761080268,99,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,2
1611,18,0,2.0955609235597192,82,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1
1612,21,1,2.05668455455722,73,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
1613,21,1,2.028148247292285,91,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1614,19,1,2.1656192379208883,70,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1615,21,0,2.0831845279586703,72,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1616,19,0,2.0719132752590443,88,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1617,23,1,2.1138429683971682,61,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1618,20,0,2.0744289998562917,87,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1619,19,0,2.1114245875328868,71,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1620,19,1,2.0781907597781832,94,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1621,21,0,2.085672091430472,60,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2
1622,23,1,2.0268315914075385,74,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1623,22,0,2.0412203288596382,66,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1624,19,1,2.086913556518537,65,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
1625,19,1,2.081938421878423,80,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1626,20,0,2.0955609235597192,73,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1627,23,1,2.0681277817795625,96,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1628,21,0,2.0744289998562917,77,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1629,22,1,2.0028304393079956,86,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1630,23,0,1.9933388426264242,68,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
1631,19,0,2.080690761080268,97,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1632,20,0,2.1210632163706555,86,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1633,20,0,2.0744289998562917,87,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1634,19,0,2.0360119837525,86,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2
1635,22,1,2.085672091430472,78,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1636,20,0,2.0992441689760155,99,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
1637,22,0,2.0781907597781832,85,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
1638,18,1,2.1174596088673567,90,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1639,23,1,2.1412419425852827,63,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1640,21,1,2.063058062429312,96,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
1641,22,0,2.172476407647025,95,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1642,22,0,2.0360119837525,61,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
1643,22,1,2.096790180014449,61,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2
1644,22,0,1.965712776351493,62,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1645,19,0,2.080690761080268,97,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1646,19,1,2.0906287310704004,79,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1647,22,1,2.1329823086078656,79,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1648,21,0,2.096790180014449,67,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1649,21,0,2.0706530356467567,76,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
1650,22,0,2.0918640616783932,73,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1651,21,0,2.105352923464337,61,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
1652,21,0,2.1041341542702074,76,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
1653,18,0,2.124653884501384,61,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1654,20,0,2.012232791986386,82,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1655,23,1,2.1412419425852827,63,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1656,23,0,2.093097868127322,86,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1657,21,0,2.138889000323256,94,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1658,23,1,2.0373166153791646,97,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
1659,22,1,2.0794415416798357,72,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
1660,18,0,2.081938421878423,60,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
1661,20,1,2.1400661634962708,60,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1662,18,0,2.1341664413690826,62,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1663,19,0,2.0781907597781832,94,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1664,21,1,2.0399207835175526,61,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1665,23,0,2.017566137961748,60,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1666,21,0,2.048982334195127,82,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1667,22,0,2.138889000323256,85,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1668,22,1,2.127040520479115,91,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1669,22,1,2.1102132003465894,71,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1670,21,0,2.0451088625993306,72,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
1671,20,0,2.1377104498038118,91,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1672,21,1,2.060513531794317,92,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
1673,19,0,2.0731719286662407,90,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
1674,20,1,2.0706530356467567,85,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1675,20,0,2.0706530356467567,67,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1676,20,0,2.096790180014449,95,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1677,19,1,2.064327903869788,69,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1678,21,1,2.038619547159581,90,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1679,18,0,2.1377104498038118,82,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1680,18,0,2.0412203288596382,61,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1681,19,1,2.0781907597781832,89,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1682,19,0,2.0681277817795625,96,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1683,18,1,2.084429083190875,76,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
1684,22,1,2.050270164379556,68,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1685,21,0,2.096790180014449,75,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1686,18,1,2.018895041811802,65,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1687,18,0,2.0719132752590443,78,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
1688,21,0,2.1065702090680887,91,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1689,20,1,2.0425181875752383,85,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
